title,author,Rating,complete_link
"Introduction to Machine Learning, fourth edition (Adaptive Computation and Machine Learning series)",Ethem Alpaydin,1,
Data Science Programming All-in-One For Dummies,John Paul Mueller and Luca Massaron,1,
Natural Language Processing: A Machine Learning Perspective,Yue Zhang and Zhiyang Teng,1,
Blueprints for Text Analytics Using Python: Machine Learning-Based Solutions for Common Real World (NLP),"Jens Albrecht , Sidharth Ramachandran ",1,
Pandas in Action,Boris Paskhaver ,1,
The Elements of Style,,"0,7925",
"The Information: A History, a Theory, a Flood",,"0,7525",
Responsive Web Design Overview For Beginners,,"0,5825",
Ghost in the Wires: My Adventures as the World's Most Wanted Hacker,,"0,7425",
How Google Works,,"0,765",
The Meme Machine,,"0,71",
Start with Why: How Great Leaders Inspire Everyone to Take Action,,"0,7725",
Algorithms to Live By: The Computer Science of Human Decisions,,"0,7875",
Weapons of Math Destruction: How Big Data Increases Inequality and Threatens Democracy,,"0,7175",
ZX Spectrum Games Code Club: Twenty fun games to code and learn,,"0,905",
Sync: The Emerging Science of Spontaneous Order,,"0,7575",
The Master Algorithm: How the Quest for the Ultimate Learning Machine Will Remake Our World,,"0,695",
Ship It!,,"0,6825",
"Superintelligence: Paths, Dangers, Strategies",,"0,7175",
"The Art of the Start: The Time-Tested, Battle-Hardened Guide for Anyone Starting Anything",,"0,7175",
Kingpin: How One Hacker Took Over the Billion-Dollar Cybercrime Underground,,"0,7375",
The Quark and the Jaguar: Adventures in the Simple and the Complex,,"0,7125",
"Linked: How Everything Is Connected to Everything Else and What It Means for Business, Science, and Everyday Life",,"0,735",
Our Final Invention: Artificial Intelligence and the End of the Human Era,,"0,6875",
"The Innovators: How a Group of Hackers, Geniuses and Geeks Created the Digital Revolution",,"0,775",
Debugging: The 9 Indispensable Rules for Finding Even the Most Elusive Software and Hardware Problems,,"0,805",
"Big Data: A Revolution That Will Transform How We Live, Work, and Think",,"0,6775",
Help Your Kids with Computer Coding,,"0,8025",
The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,,"0,82",
Game Programming Golden Rules,,"0,55",
The Architecture of Open Source Applications,,"0,6675",
How to Create a Mind: The Secret of Human Thought Revealed,,"0,7425",
The Hidden Connections: A Science for Sustainable Living,,"0,745",
Computability and Unsolvability,,"0,74",
Adventures in Minecraft,,"0,8425",
Coding Games in Scratch,,"0,8125",
Expert C Programming: Deep C Secrets,,"0,83",
Data and Goliath: The Hidden Battles to Collect Your Data and Control Your World,,"0,7525",
The Cosmic Landscape: String Theory and the Illusion of Intelligent Design,,"0,7825",
What Is Life? with Mind and Matter and Autobiographical Sketches,,"0,7875",
Six Degrees: The Science of a Connected Age,,"0,7275",
Nine Algorithms That Changed the Future: The Ingenious Ideas That Drive Today's Computers,,"0,715",
The Society of Mind,,"0,7575",
JavaScript: The Good Parts,,"0,8075",
The Pattern on the Stone: The Simple Ideas that Make Computers Work,,"0,76",
Accelerate: Building and Scaling High-Performing Technology Organizations,,"0,7725",
Beginners Guide On PHP Programming: Quick And Easy Guide To Learn PHP With My-SQL,,"0,8325",
The Connection Machine,,"0,7725",
Agile Retrospectives: Making Good Teams Great,,"0,7325",
Python Programming Books Set: Python Programming for Beginners & Complete Guide for Python Programming,,"0,75",
"The Phoenix Project: A Novel About IT, DevOps, and Helping Your Business Win",,"0,8175",
Agile Web Development with Rails: A Pragmatic Guide,,"0,71",
Scrum and XP from the Trenches,,"0,8",
A Smarter Way to Learn JavaScript: The new approach that uses technology to cut your effort in half,,"0,765",
97 Things Every Programmer Should Know: Collective Wisdom from the Experts,,"0,6625",
Introduction to Functional Programming,,"0,77",
An Introduction to Functional Programming Through Lambda Calculus,,"0,7875",
Chaos: Making a New Science,,"0,7525",
"The Strangest Man: The Hidden Life of Paul Dirac, Mystic of the Atom",,"0,765",
Your First App: Node.js,,1,
Apprenticeship Patterns: Guidance for the Aspiring Software Craftsman,,"0,78",
"Python Crash Course: A Hands-On, Project-Based Introduction to Programming",,"0,8375",
"Invent Your Own Computer Games with Python, 3rd Edition",,"0,7775",
The Principles of Object-Oriented JavaScript,,"0,8375",
Joel on Software,,"0,7775",
Sams Teach Yourself JavaScript in 24 Hours,,"0,58",
The Shape of Inner Space: String Theory and the Geometry of the Universe's Hidden Dimensions,,"0,75",
Seven Languages in Seven Weeks,,"0,7425",
Quality Software Management V 1 â€“ Systems Thinking,,"0,82",
Python Programming For Beginners: Quick And Easy Guide For Python Programmers,,"0,7275",
Manage Your Project Portfolio,,"0,67",
How Google Tests Software,,"0,695",
Code: The Hidden Language of Computer Hardware and Software,,"0,85",
Computability and Logic,,"0,76",
Eloquent JavaScript: A Modern Introduction to Programming,,"0,7875",
Does God Play Dice?: The New Mathematics of Chaos,,"0,755",
Learn Java the Easy Way : A Hands-On Introduction to Programming,,"0,69",
Make Your Own Neural Network: An In-depth Visual Introduction For Beginners,,"0,7875",
"The Golden Ticket: P, Np, and the Search for the Impossible",,"0,65",
Pro Git,,"0,79",
Automate the Boring Stuff with Python: Practical Programming for Total Beginners,,"0,8175",
Best of Game Programming Gems,,"0,7625",
Sams Teach Yourself MySQL in 24 Hours,,"0,67",
Algorithms Unlocked,,"0,79",
Practical SQL: A Beginner's Guide to Storytelling with Data,,"0,835",
CSS: The Missing Manual,,"0,7775",
Blueprints Visual Scripting for Unreal Engine,,"0,8475",
Soft Skills: The Software Developer's Life Manual,,"0,72",
Doing Data Science,,"0,675",
Automate This: How Algorithms Came to Rule Our World,,"0,7075",
How to Think Like a Computer Scientist: Learning with Python,,"0,7775",
Beginning Java 2,,"0,555",
Learn You a Haskell for Great Good!: A Beginner's Guide,,"0,8275",
Learn You a Haskell for Great Good!,,"0,8275",
Unity in Action,,"0,8175",
The Goal: A Process of Ongoing Improvement,,"0,7625",
The Little Schemer,,"0,82",
Functional Programming in Scala,,"0,8575",
High Performance Browser Networking,,"0,875",
Sams Teach Yourself Perl in 24 Hours,,"0,595",
Learn Python The Hard Way,,"0,7175",
Effective Python: 59 Specific Ways to Write Better Python,,"0,8225",
"Programming in Lua, Fourth Edition",,"0,7425",
Release It!: Design and Deploy Production-Ready Software (Pragmatic Programmers),,"0,8125",
Think Complexity: Complexity Science and Computational Modeling,,"0,7225",
A Tour of C++,,"0,8225",
Reviewing C++,,"0,8",
Functional Programming Application and Implementation,,"0,695",
The Elements of Computing Systems: Building a Modern Computer from First Principles,,"0,885",
Simulation of Digital Communication Systems using Matlab,,"0,835",
Game Programming Patterns,,"0,8725",
The Practice of Programming (Addison-Wesley Professional Computing Series),,"0,7775",
From Mathematics to Generic Programming,,"0,7875",
REST in Practice: Hypermedia and Systems Architecture,,"0,705",
The Visual Display of Quantitative Information,,"0,85",
Fearless Change: Patterns for Introducing New Ideas,,"0,7425",
Elements of Programming,,"0,755",
Learning Ruby,,"0,645",
The Design of Design: Essays from a Computer Scientist,,"0,6875",
Build Web Applications with Java: Learn every aspect to build web applications from scratch,,"0,9175",
More Effective C++,,"0,8325",
Cryptography Engineering: Design Principles and Practical Applications,,"0,8",
Effective JavaScript: 68 Specific Ways to Harness the Power of JavaScript,,"0,825",
Machine Learning for Hackers,,"0,6825",
Code Complete,,"0,8225",
Making Games with Python & Pygame,,"0,715",
Big Data: Principles and best practices of scalable realtime data systems,,"0,705",
The Mythical Man-Month: Essays on Software Engineering,,"0,76",
The Clean Coder: A Code of Conduct for Professional Programmers,,"0,82",
Programming Pearls,,"0,8",
C# in Depth,,"0,875",
Learning Perl,,"0,745",
"The Scrumban [R]Evolution: Getting the Most Out of Agile, Scrum, and Lean Kanban",,"0,7075",
Real-World Machine Learning,,"0,795",
PHP and MySQL Web Development (Developer's Library),,"0,74",
Managing Data Using Excel,,"0,6675",
"Designing Data-Intensive Applications: The Big Ideas Behind Reliable, Scalable, and Maintainable Systems",,"0,93",
Unity Virtual Reality Projects,,"0,5925",
The Sciences of the Artificial,,"0,8125",
Programming Ruby: The Pragmatic Programmers' Guide,,"0,7575",
Python for Data Analysis,,"0,7825",
Data Science from Scratch: First Principles with Python,,"0,7325",
The Linux Programming Interface: A Linux and Unix System Programming Handbook,,"0,905",
Clean Code: A Handbook of Agile Software Craftsmanship,,"0,85",
Peopleware: Productive Projects and Teams,,"0,7925",
Extreme Programming Explained: Embrace Change (The XP Series),,"0,77",
Test Driven Development: By Example,,"0,77",
UML Distilled: A Brief Guide to the Standard Object Modeling Language,,"0,6975",
Effective STL: 50 Specific Ways to Improve Your Use of the Standard Template Library,,"0,805",
Introduction to Computation and Programming Using Python,,"0,8075",
Essential Scrum: A Practical Guide to the Most Popular Agile Process,,"0,785",
Practical Object Oriented Design in Ruby,,"0,885",
The Boost C++ Libraries,,"0,645",
Building an FPS Game with Unity,,"0,75",
The It Handbook for Business: Managing Information Technology Support Costs,,"0,85",
"DIV, Grad, Curl, and All That: An Informal Text on Vector Calculus",,"0,8025",
Design and Validation of Computer Protocols,,"0,7325",
The Psychology of Computer Programming,,"0,7775",
Make Your Own Neural Network,,"0,835",
Accelerated C++: Practical Programming by Example,,"0,77",
The Rails Way,,"0,7075",
The Joy of Clojure,,"0,795",
"More Exceptional C++: 40 New Engineering Puzzles, Programming Problems, and Solutions",,"0,8075",
"Exceptional C++ Style: 40 New Engineering Puzzles, Programming Problems, and Solutions",,"0,8075",
Computational Geometry: Algorithms and Applications,,"0,78",
Head First Design Patterns,,"0,82",
"Continuous Delivery: Reliable Software Releases Through Build, Test, and Deployment Automation",,"0,795",
Quantum Computing Since Democritus,,"0,7875",
Data Structures and Algorithms,,"0,7325",
Android NDK Game Development Cookbook,,"0,8325",
Assembly Language: Step-By-Step,,"0,805",
Effective Programming: More Than Writing Code,,"0,7275",
Building Microservices: Designing Fine-Grained Systems,,"0,795",
"Exceptional C++: 47 Engineering Puzzles, Programming Problems, and Solutions",,"0,8025",
Reviewing Java,,"0,8125",
Microsoft Visual C# Step by Step,,"0,8375",
Refactoring: Improving the Design of Existing Code,,"0,8125",
"Growing Object-Oriented Software, Guided by Tests",,"0,7975",
Modern C++ Design: Generic Programming and Design Patterns Applied,,"0,81",
Structure and Interpretation of Computer Programs (MIT Electrical Engineering and Computer Science),,"0,865",
Structure and Interpretation of Computer Programs,,"0,865",
Beginning Game Programming: A Gamedev.Net Collection,,"0,75",
Advanced Game Programming: A Gamedev.Net Collection,,"0,5",
Basic Proof Theory,,"0,7075",
C: A Reference Manual,,"0,79",
Working Effectively with Legacy Code,,"0,785",
API Design for C++,,"0,775",
Cross-Platform Game Programming (Game Development) (Charles River Media Game Development),,"0,5",
Design Patterns: Elements of Reusable Object-Oriented Software,,"0,795",
Haskell: The Craft of Functional Programming,,"0,63",
Object-Oriented Design Heuristics,,"0,7825",
C Primer Plus,,"0,78",
"Lambda-Calculus, Combinators and Functional Programming",,"0,5",
C++ Primer,,"0,805",
Mining of Massive Datasets,,"0,8425",
"Framework Design Guidelines: Conventions, Idioms, and Patterns for Reusable .NET Libraries",,"0,8025",
Dependency Injection in .NET,,"0,8425",
Think Like a Programmer: An Introduction to Creative Problem Solving,,"0,72",
Augmented Reality: Principles and Practice,,"0,675",
"Fluent Python: Clear, Concise, and Effective Programming",,"0,9175",
Hacker's Delight,,"0,8025",
Domain-Specific Languages,,"0,7175",
Implementing Domain-Driven Design,,"0,7625",
CLR via C# (Developer Reference),,"0,895",
The Calculus of Computation: Decision Procedures with Applications to Verification,,"0,73",
"C++ Coding Standards: 101 Rules, Guidelines, and Best Practices (C++ in Depth Series)",,"0,8",
How to Design Programs: An Introduction to Programming and Computing,,"0,75",
Advanced Programming in the UNIX Environment,,"0,83",
Learning Python,,"0,74",
Programming PHP,,"0,7375",
The C Programming Language,,"0,855",
The C++ Programming Language,,"0,77",
Mathematics for 3D Game Programming and Computer Graphics,,"0,75",
Pro TypeScript: Application-Scale JavaScript Development,,"0,74",
"The Protocols (TCP/IP Illustrated, Volume 1)",,"0,8275",
Domain-Driven Design: Tackling Complexity in the Heart of Software,,"0,7875",
Feynman Lectures On Computation,,"0,8075",
Communication Networks: Fundamental Concepts and Key Architectures,,"0,7825",
The Unified Modeling Language User Guide,,"0,64",
"Introduction to Game Design, Prototyping, and Development: From Concept to Playable Game with Unity and C#",,"0,825",
Lambda-Calculus and Combinators: An Introduction,,"0,695",
Algorithms,,"0,8525",
Computational Complexity,,"0,715",
C++ Templates: The Complete Guide,,"0,81",
The UNIX Programming Environment,,"0,8075",
Concrete Mathematics: A Foundation for Computer Science,,"0,8325",
Inside the C++ Object Model,,"0,8125",
Machine Learning,,"0,7625",
The Algorithm Design Manual,,"0,835",
Algorithm Design,,"0,7875",
xUnit Test Patterns: Refactoring Test Code,,"0,735",
Genetic Programming II: Automatic Discovery of Reusable Programs,,"0,6475",
Optimized C++: Proven Techniques for Heightened Performance,,"0,62",
Deep Learning,,"0,8625",
Practical Foundations for Programming Languages,,"0,755",
Engineering a Compiler,,"0,7575",
Object-Oriented Analysis and Design with Applications,,"0,73",
Database System Concepts,,"0,6925",
Elements of the Theory of Computation,,"0,7275",
"Agile Software Development, Principles, Patterns, and Practices",,"0,8125",
3D Math Primer for Graphics and Game Development,,"0,785",
Introduction to the Theory of Computation,,"0,8075",
Game Programming Gems,,"0,75",
Game Programming Gems 2,,"0,7525",
Game Programming Gems 5,,"0,7575",
Introduction to Algorithms,,"0,8325",
Geometric Algebra for Computer Science: An Object-Oriented Approach to Geometry,,"0,765",
Essentials of Programming Languages,,"0,7425",
"The Art of Computer Programming, Volume 1: Fundamental Algorithms",,"0,8425",
